id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
100498;2014 Oak Vineyards Red Blend;Blend from United States;Red;['Refosco', 'Zinfandel'];7.99;750 mL;12.5;United States;California;Cork;plum,   violet,   almond,   dark berry,   spice,   jam,   blueberry,   black pepper,   cherry,   boysenberry,   cranberry and   licorice;plum,   violet,   almond,   dark berry,   spice,   candy,   vanilla,   oak,   smoke,   tar,   musk and   mushroom;"Oak Vineyards Red Blend is rich in color with aromas of dark fruit, coffee, and vanilla.  A sip gives you flavors of cherry, blueberry, and plum, along with smooth tannins on the finish."" -Winery"
100514;2014 Joseph Phelps Insignia;Blend from United States;Red;['Cabernet Sauvignon', 'Petit Verdot', 'Cabernet Franc', 'Merlot'];199.99;750 mL;14.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   lead,   cedar,   molasses,   dark fruit,   tobacco,   raspberry,   cassis,   violet,   pepper,   green bean,   black cherry,   plum,   smoke,   toast and   tar;currant,   blackberry,   cherry,   cedar,   cigar box,   mocha,   leather,   vanilla,   tobacco,   broccoli,   berry,   flower,   violet,   rose,   truffle,   earth and   coffee;Insignia is one of the most anticipated releases in all of California each year.  The 2014 vintage was a great one in Napa and it shows in this incredible offering from Joseph Phelps.  Collectors get ready.  This is a vintage you will not want to miss!
100517;2015 Brooks Pinot Noir Willamette Valley;Pinot Noir from United States;Red;['Pinot Noir'];18.99;750 mL;13.8;United States;Willamette Valley Oregon;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;<b>ABOUT THE PRODUCER</b>
100521;2013 Contini Cannonau Inu;Grenache / Garnacha from Italy;Red;['Grenache / Garnacha'];18.93;750 mL;14.0;Italy;Sardinia;Cork;black currant,   blackberry,   dust and   leather;vanilla,   toast,   smoke,   tobacco,   dark fruit and   red fruit;<b>About the producer</b>
100523;2014 Klinker Brick Lodi Old Vine Zinfandel;Zinfandel from United States;Red;['Zinfandel'];13.78;750 mL;15.4;United States;California;Cork;jam,   blueberry,   black pepper,   cherry,   plum,   boysenberry,   cranberry and   licorice;candy,   vanilla,   oak,   smoke,   tar,   musk and   mushroom;"Produced from vines with an average age of 85 years, this delicious wine exhibits a bright bouquet of wild strawberry and Satsuma plum, intermingled with cedar shavings. Filling the palate with flavors of black cherry and vanilla, supple tannins support good structure."" - Winery"
100525;2015 Domaine Des Enfants Rouge Les Jouets;Blend from France;Red;['Lladoner Pelut', 'Grenache / Garnacha', 'Syrah / Shiraz', 'Carignan / Carinena'];14.98;750 mL;14.0;France;Roussillon;Cork;black currant,   blackberry,   dust,   leather,   currant,   blueberry,   strawberry,   cherry,   raspberry,   licorice and   anise;vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   spice box,   cedar,   violet,   rose petal,   oak and   mushroom;"A Nicely balanced, easy drinking wine full of fruit and freshness. Coming from vines with an average age of 30 years, this is a blend of 80% Lladoner Pelut (ancient Grenache relative), 10% Grenache, 5% Syrah and 5% Carignan."" - Importer"
100533;2014 Enfield Wine Co Fort Ross Seaview Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];67.99;750 mL;13.9;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Enfield Wine Co. was founded in 2010 by John Lockwood. Over the past 10 years, John cut his teeth in the winemaking world with some of the most esteemed vineyard sites and producers in California. John has worked under winemakers such as David Mahaffey, Ted Lemon, and Ehren Jordan, where most recently he was responsible for farming the Failla Sonoma Coast and Russian River properties for the past 5 years.
100540;2015 Dutton Goldfield Chardonnay Dutton Ranch Russian River Valley;Chardonnay from United States;White;['Chardonnay'];29.98;750 mL;13.8;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"Our 2015 Dutton Ranch Chardonnay shows this liveliness right away in the nose, leadingwith zesty lime, Meyer lemon and tangerine, backed by more sultry notes of lemon oil androasted nuts. The mouth is fresh with citrus, yet has a luscious creaminess at the same time.The initial lemon/lime hit is followed by rounder flavors of pear and green apple, along witha touch of apricot. The finish is brisk and refreshing, with a dash of toasty chestnut. Thedelicious chardonnay’s bright/rich combination make it the perfect match or counterpoint toa wide range of foods, with shellfish in a cream sauce the ultimate echo of the wine’s qualities."" - Winery"
100543;2015 Penya Cotes Catalanes Rouge;Blend from France;Red;['Grenache / Garnacha', 'Syrah / Shiraz', 'Carignan / Carinena', 'Mourvedre / Mataro / Monastrell / Garrut'];7.99;750 mL;14.0;France;Roussillon;Screwtop;"black currant,   blackberry,   dust,   leather,   currant,   blueberry,   strawberry,   cherry,   raspberry,   licorice,   anise,   blackberry
,   violet
,   oak
,   smoke
,   toast
 and   vanilla";"vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   spice box,   cedar,   violet,   rose petal,   oak,   mushroom,   thyme
,   clove
,   cinnamon
,   black pepper
 and   mint";Tasting Notes: This medium-bodied blend is packed with flavor, offeringaromas of plums & cherries with smoky notes. The palateyields red and black fruits, spices, a hint of bacon, andsilky tannins.
100545;2016 Hentley Farm Riesling;Riesling from Australia;White;['Riesling'];19.98;750 mL;14.0;Australia;South Australia;Screwtop;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;"This wine displays outstanding aromatic lift and fruit intensity. The aromatic profile is dominated by traditional citrus influence of lemon and lime combined with green apple, jasmine, musk and a tropical lift of passionfruit and honeydew. The palate emulates the nose and shows even more citrus with grapefruit bursting from the mid-palate. The wine has a highly textured mouthfeel, fresh acidity and great length. Drink now as a young aromatic white or cellar for 10+ years."" - Winery"
100548;2015 Domaine De La Barbiniere ;Blend from France;White;['Chenin Blanc', 'Chardonnay'];15.0;750 mL;13.0;France;Loire;Cork;honeysuckle,   quince,   melon,   cantaloupe,   apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;honeydew,   iodine,   grass,   citrus,   melon,   kiwi,   apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   butter,   cream and   vanilla;" The 23 year old vines are manually harvested. Both varieties ferment separately with indigenous yeasts, are aged in stainless steel tanks then blended before bottling. A fresh, aromatic white. The name Silex refers to flinty soils in the vineyard, reminiscent of Pouilly-Fumé further east along the Loire river."" - Winery"
100550;2013 Domaine La Rocaliere Lirac Rouge;Blend from France;Red;['Grenache / Garnacha', 'Mourvedre / Mataro / Monastrell / Garrut', 'Syrah / Shiraz'];19.99;750 mL;15.0;France;Rhone;Cork;"black currant,   blackberry,   dust,   leather,   blackberry
,   violet
,   oak
,   smoke
,   toast
,   vanilla,   currant,   blueberry and   strawberry";"vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   thyme
,   clove
,   cinnamon
,   black pepper
,   mint,   spice box and   cedar";"Cold maceration for about two days in stainless steel tanks, before fermentation and aging. Dense purple color, with pure, dark fruit on the nose. Deep, spicy, beautiful texture and structure on the palate."" - Winery"
100555;2015 Stella Bella Skuttlebutt Sauvignon Blanc/Semillion;Blend from Australia;White;['Sauvignon Blanc', 'Semillon'];14.16;750 mL;;Australia;Western Australia;;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral,   flint,   fig,   lemon,   pear,   saffron and   bell pepper;apple,   pear,   kiwi,   citrus,   stone,   grapefruit,   melon,   apricot,   quince,   honey,   pineapple and   cream;"It's clean and fresh like the salty beaches of Margaret River. The Semillon component receives a few weeks aging in very old (neutral) oak for texture."" - Winery"
100574;2015 Walt Chardonnay Sonoma Coast;Chardonnay from United States;White;['Chardonnay'];25.99;750 mL;13.5;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"Our Sonoma Coast Chardonnay sources from cool climate vineyards located near the influence of coastal breezes within the Sonoma wind gap. Notes of lush tropical fruit and vanilla lead to a palate of stone fruit and citrus, bolstered by lively acidity and underscored by toasty oak.""- Winery"
100602;2015 Alvaro Palacios Les Terrasses Velles Vinyes Priorat;Blend from Spain;Red;['Grenache / Garnacha', 'Carignan / Carinena'];29.87;750 mL;14.5;Spain;Catalonia;Cork;black currant,   blackberry,   dust,   leather,   cherry,   strawberry,   raspberry,   licorice and   anise;vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   violet,   rose petal,   oak and   mushroom;Alacios blends Les Terrasses from garnacha and cariñena grown in different areas of Priorat, presenting an overarching vision of the region’s wines. And that vision in 2015 is rich in herbal notes, tension and freshness, speaking clearly of the new style of Priorat reds. However, behind these bright, crystalline flavors, there are notes of spice and riper fruit flavors that give the wine a delicious depth.
100604;2013 Cherisey Puligny Montrachet Hameau De Blagny 1er Cru;Chardonnay from France;White;['Chardonnay'];86.99;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Based in Blagny, up the hill along the southern border of Meursault, Laurent Martelet consistently grows some of the most classical and delicious white wines of Puligny. He farms 4.2 acres in Hameau de Blagny, adjacent to the village, where the vines were planted in 1950. This is more dynamic and sunnier than most of the 2013s we tasted, the flavors layered in richness, yielding scents of hazelnut, fresh-baked brioche, succulent lime and savory limestone earthiness. Ethereal and enveloping at once, this is a great take on the vintage. Drink it now and over the next decade.
100607;2013 Foreau Vouvray Sec;Chenin Blanc from France;White;['Chenin Blanc'];32.98;750 mL;13.0;France;Loire;Cork;honeysuckle,   quince,   melon and   cantaloupe;honeydew,   iodine,   grass,   citrus,   melon and   kiwi;"When Foreau issues a “Sec” (and the decision to do so relates entirely to the vintage conditions and the composition of the grapes at harvest), the wine can carry from 1 to 2 grams of residual sugar but never more than 6 grams. Because of the vibrant acidity that accompanies these wines, the sensation one experiences is of drinking a scintillatingly dry wine, although one with considerable body and a honeyed texture. We tend to have several vintages available at all times so that our clients can have the option of enjoying the Vouvray Sec in its youth but also with several years of bottle age."" -Importer"
100610;2016 Simi Sauvignon Blanc;Sauvignon Blanc from United States;White;['Sauvignon Blanc'];10.99;750 mL;13.5;United States;California;Screwtop;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;"The bright citrus notes make you think of warm weather and outdoor entertaining. SIMI Chef Kolin Vazzoler suggests pairing this wine with goat cheese ravioli with spiced tomato sauce, crab gazpacho, mussels Provencal or smoked salmon with capers, lemon, and red onion."" -Winery"
